uid,x,y,name_jp,name_en,attribute,obj_name_en,obj_attributes,category,categories,importance,category_pin,contents,memo_jp,memo_en,updated_at,link_url_jp,link_url_en,link_anchor,marker_display_style,parent_uid,parent_type
p_1768184962,5652.038526,6737.411791,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Endurancegiver LEM"", ""item_name_jp"": ""エンデュランスギバーLEM"", ""item_name_en"": ""Endurancegiver LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""中級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""5"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Memory Module"", ""item_name_jp"": ""損傷したメモリモジュール"", ""item_name_en"": ""Damaged Memory Module"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""350""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768185379,5968.626244,7004.127538,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768185458,6100.367085,6820.705351,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768185861,6522.940094,6938.83544,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Local Scanner"", ""item_name_jp"": ""損傷したローカルスキャナー"", ""item_name_en"": ""Damaged Local Scanner"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768186106,6500.851377,6779.465672,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Fixer LEM"", ""item_name_jp"": ""フィクサーLEM"", ""item_name_en"": ""Fixer LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768186164,6509.205556,6780.088183,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""1１"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Unknown Module"", ""item_name_jp"": ""不明なモジュール"", ""item_name_en"": ""Unknown Module"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768186361,6749.655009,6673.082376,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768186418,6851.969894,6325.039373,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768186637,6936.967884,6254.139485,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768186734,6898.177958,6216.225168,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Resurrector LEM"", ""item_name_jp"": ""レズレクターLEM"", ""item_name_en"": ""Resurrector LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""7"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768186841,6843.399982,6065.068896,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768186919,7256.481984,5972.012388,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768186995,7160.689485,6294.615971,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""14"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768187067,7120.024232,6208.32975,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Lifegiver LEM"", ""item_name_jp"": ""ライフギバーLEM"", ""item_name_en"": ""Lifegiver LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768187094,7364.759127,6194.359658,,,GEO_SCANNER,,"{""source_category_id"": ""source_geo_scanner"", ""source_category_jp"": ""ジオスキャナー"", ""source_category_en"": ""Geo Scanner""}",,,,GEO_SCANNER,,,,2026-02-04T15:28:12,,,,,,
p_1768187977,6699.106592,7528.706451,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768188353,6908.983514,7120.879397,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768188421,7016.503638,6915.620292,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768188463,7223.307322,6892.103312,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768188559,6973.295385,6890.17145,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Scalper LEM"", ""item_name_jp"": ""スカルパーLEM"", ""item_name_en"": ""Scalper LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768188849,6218.688866,6486.443021,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768188953,6351.12272,6266.316773,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Immuner LEM"", ""item_name_jp"": ""イミューナーLEM"", ""item_name_en"": ""Immuner LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""中級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768189055,5892.460362,6065.705052,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768189155,5596.656883,5830.521594,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768189414,5070.381985,5543.114856,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768189558,5283.778885,5441.175556,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Reloader LEM"", ""item_name_jp"": ""リローダーLEM"", ""item_name_en"": ""Reloader LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""5"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768205395,1385.029717,6121.430722,,,STORAGE_BOX,,"{""source_category_id"": ""source_storage_box"", ""source_category_jp"": ""ストレージボックス"", ""source_category_en"": ""Storage Box""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-02-04T15:28:12,,,,,,
p_1768211198,4680.771127,4471.553884,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768211624,4674.563295,4157.45988,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",,,,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768211706,4407.995918,4303.750656,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Swapper LEM"", ""item_name_jp"": ""スワッパーLEM"", ""item_name_en"": ""Swapper LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""中級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768211774,4391.818447,4217.668043,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768211892,4083.774451,4094.332536,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768212018,4065.648606,4121.218443,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Irrigator LEM"", ""item_name_jp"": ""イリゲーターLEM"", ""item_name_en"": ""Irrigator LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768212151,3891.754022,4169.721976,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768212212,3883.033522,4179.167256,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""9"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768212339,3744.26987,4402.914538,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768212528,3843.514351,4603.927539,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",,,,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768212782,3627.627685,5519.201553,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768212929,3304.165673,5713.301153,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768399420,6761.98989,7562.210428,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Dietician LEM"", ""item_name_jp"": ""ダイエティシャンLEM"", ""item_name_en"": ""Dietician LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
