uid,x,y,name_jp,name_en,attribute,obj_name_en,obj_attributes,category,categories,importance,category_pin,contents,memo_jp,memo_en,updated_at,link_url_jp,link_url_en,marker_display_style,parent_uid,parent_type
p_1776392115_7380,2346.5610060022727,2678.6292417767313,,,DEPLOYABLES,Container,,ツールコンテナ,"[{""cat_id"": ""TOOL_CONTAINER"", ""category"": ""ツールコンテナ"", ""cat_name_en"": ""Tool Container"", ""item_id"": ""STEEL_TOOL_SHELF"", ""item_name_jp"": ""スチール製ツールシェルフ"", ""item_name_en"": ""Steel Tool Shelf"", ""qty"": ""3"", ""attributes"": {""special_rule_enabled_1"": true}}, {""cat_id"": ""TOOL_CONTAINER"", ""category"": ""ツールコンテナ"", ""cat_name_en"": ""Tool Container"", ""item_id"": ""STRONG_TOOLBOX"", ""item_name_jp"": ""頑丈なツールボックス"", ""item_name_en"": ""Strong Toolbox"", ""qty"": ""5"", ""attributes"": {""special_rule_enabled_1"": true}}, {""cat_id"": ""RESOURCE_CONTAINER"", ""category"": ""資源コンテナ"", ""cat_name_en"": ""Resource Container"", ""item_id"": ""DUMPSTER"", ""item_name_jp"": ""Dumpster"", ""item_name_en"": ""Dumpster"", ""qty"": ""2"", ""attributes"": {}}, {""cat_id"": ""VEHICLE_PARTS_CONTAINER"", ""category"": ""カー用品コンテナ"", ""cat_name_en"": ""Vehicle Parts Container"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""MANY"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T11:23:40,,,,p_1775802262,inside
p_1776393080_7380,2795.337858743853,2522.855532432166,クリントン刑務所,Clinton Correctional Facility,POI,POI,,建物,"[{""cat_id"": ""BUILDING"", ""category"": ""建物"", ""cat_name_en"": ""Building"", ""item_id"": ""PRISON"", ""item_name_jp"": ""刑務所"", ""item_name_en"": ""Prison"", ""qty"": ""1"", ""attributes"": {}}]",,POI,,刑務所。武器やツールを集めるのに最適なエリア。,Prison – Best for Weapons & Tools,2026-04-17T11:32:35,,,,,
p_1776393171_7380,2813.6194205730712,2570.300538131805,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""FOOT_LCOKER"", ""item_name_jp"": ""フットロッカー"", ""item_name_en"": ""Foot Lcoker"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""WEAPON_CASE"", ""item_name_jp"": ""ウェポンケース"", ""item_name_en"": ""Weapon Case"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""AMMO_BOX"", ""item_name_jp"": ""弾薬箱"", ""item_name_en"": ""Ammo Box"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUFFLE_BAG"", ""item_name_jp"": ""ダッフルバッグ"", ""item_name_en"": ""Duffle Bag"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""EQUIPMENT_CONTAINER"", ""category"": ""装備コンテナ"", ""cat_name_en"": ""Equipment Container"", ""item_id"": ""RIOT_LOCKER"", ""item_name_jp"": ""暴動ロッカー"", ""item_name_en"": ""Riot Locker"", ""qty"": ""3"", ""attributes"": {}}]",5,DEPLOYABLES,,Bブロック,B_Block,2026-04-17T11:40:39,,,,p_1776393080_7380,inside
p_1776393474_7380,2807.0902913483505,2543.313470669625,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""FOOT_LCOKER"", ""item_name_jp"": ""フットロッカー"", ""item_name_en"": ""Foot Lcoker"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""WEAPON_CASE"", ""item_name_jp"": ""ウェポンケース"", ""item_name_en"": ""Weapon Case"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUFFLE_BAG"", ""item_name_jp"": ""ダッフルバッグ"", ""item_name_en"": ""Duffle Bag"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""AMMO_BOX"", ""item_name_jp"": ""弾薬箱"", ""item_name_en"": ""Ammo Box"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""EQUIPMENT_CONTAINER"", ""category"": ""装備コンテナ"", ""cat_name_en"": ""Equipment Container"", ""item_id"": ""RIOT_LOCKER"", ""item_name_jp"": ""暴動ロッカー"", ""item_name_en"": ""Riot Locker"", ""qty"": ""5"", ""attributes"": {}}]",5,DEPLOYABLES,,食堂,,2026-04-17T11:41:58,,,,p_1776393080_7380,inside
p_1776393726_7380,2851.007694341466,2496.133738569263,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""MILITARY_CRRATE"", ""item_name_jp"": ""軍用クレート"", ""item_name_en"": ""Military Crate"", ""qty"": ""3"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""FOOT_LCOKER"", ""item_name_jp"": ""フットロッカー"", ""item_name_en"": ""Foot Lcoker"", ""qty"": ""3"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""WEAPON_CASE"", ""item_name_jp"": ""ウェポンケース"", ""item_name_en"": ""Weapon Case"", ""qty"": ""3"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUFFLE_BAG"", ""item_name_jp"": ""ダッフルバッグ"", ""item_name_en"": ""Duffle Bag"", ""qty"": ""5"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""AMMO_BOX"", ""item_name_jp"": ""弾薬箱"", ""item_name_en"": ""Ammo Box"", ""qty"": ""7"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""PISTOL_CASE"", ""item_name_jp"": ""ピストルケース"", ""item_name_en"": ""Pistol Case"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""EQUIPMENT_CONTAINER"", ""category"": ""装備コンテナ"", ""cat_name_en"": ""Equipment Container"", ""item_id"": ""RIOT_LOCKER"", ""item_name_jp"": ""暴動ロッカー"", ""item_name_en"": ""Riot Locker"", ""qty"": ""8"", ""attributes"": {}}]",5,DEPLOYABLES,,Dブロック,D_Block,2026-04-17T12:50:51,,,,p_1776393080_7380,inside
p_1776394200_7380,2840.3583579809733,2500.0506704867303,,,ITEMS,Items,,武器,"[{""cat_id"": ""WEAPON"", ""category"": ""武器"", ""cat_name_en"": ""Weapon"", ""item_id"": ""SANWERK_SRG"", ""item_name_jp"": ""SanWerk SRG"", ""item_name_en"": ""SanWerk SRG"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true}}]",,ITEMS,,,,2026-04-17T12:56:32,,,,p_1776393080_7380,inside
p_1776394368_7380,2852.015963555274,2511.902728664496,,,ITEMS,Items,,ツール,"[{""cat_id"": ""TOOL"", ""category"": ""ツール"", ""cat_name_en"": ""Tool"", ""item_id"": ""INDUSTRIAL_WELDER"", ""item_name_jp"": ""業務用溶接機"", ""item_name_en"": ""Industrial Welder"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""TOOL"", ""category"": ""ツール"", ""cat_name_en"": ""Tool"", ""item_id"": ""NAIL_GUN"", ""item_name_jp"": ""ネイルガン"", ""item_name_en"": ""Nail Gun"", ""qty"": ""1"", ""attributes"": {}}]",,ITEMS,,地下,In the basement,2026-04-17T12:50:29,,,,p_1776393080_7380,inside
p_1776394635_7380,2843.3942119715043,2513.0919357794987,,,DEPLOYABLES,Container,,ツールコンテナ,"[{""cat_id"": ""TOOL_CONTAINER"", ""category"": ""ツールコンテナ"", ""cat_name_en"": ""Tool Container"", ""item_id"": ""STEEL_TOOL_SHELF"", ""item_name_jp"": ""スチール製ツールシェルフ"", ""item_name_en"": ""Steel Tool Shelf"", ""qty"": ""3"", ""attributes"": {""special_rule_enabled_1"": false}}, {""cat_id"": ""VEHICLE_PARTS_CONTAINER"", ""category"": ""カー用品コンテナ"", ""cat_name_en"": ""Vehicle Parts Container"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""MANY"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T12:55:22,,,,p_1776393080_7380,inside
p_1776395693_7380,2732.7979502762514,2544.3086225483203,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUNPED_MILITARY_CRATE"", ""item_name_jp"": ""捨てられた軍用クレート"", ""item_name_en"": ""Dunped Military Crate"", ""qty"": ""4"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUMPED_FOOT_LOCKER"", ""item_name_jp"": ""捨てられたフットロッカー"", ""item_name_en"": ""Dumped Foot Locker"", ""qty"": ""3"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUMPED_DUFFLE_BAG"", ""item_name_jp"": ""捨てられたダッフルバッグ"", ""item_name_en"": ""Dumped Duffle Bag"", ""qty"": ""5"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUMPED_AMMO_BOX"", ""item_name_jp"": ""捨てられた弾薬箱"", ""item_name_en"": ""Dumped Ammo Box"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}]",5,DEPLOYABLES,,体育館,Gym,2026-04-17T12:23:28,,,,p_1776393080_7380,inside
p_1776396140_7380,2777.3932170888534,2572.2549897508843,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""MILITARY_CRRATE"", ""item_name_jp"": ""軍用クレート"", ""item_name_en"": ""Military Crate"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUFFLE_BAG"", ""item_name_jp"": ""ダッフルバッグ"", ""item_name_en"": ""Duffle Bag"", ""qty"": ""9"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""AMMO_BOX"", ""item_name_jp"": ""弾薬箱"", ""item_name_en"": ""Ammo Box"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": true, ""special_rule_enabled_3"": false}}]",4,DEPLOYABLES,,面会室,Visitation room,2026-04-17T12:24:03,,,,p_1776393080_7380,inside
p_1776396397_7380,2736.960175178761,2595.1472267146864,,,DEPLOYABLES,Container,,装備コンテナ,"[{""cat_id"": ""EQUIPMENT_CONTAINER"", ""category"": ""装備コンテナ"", ""cat_name_en"": ""Equipment Container"", ""item_id"": ""RIOT_LOCKER"", ""item_name_jp"": ""暴動ロッカー"", ""item_name_en"": ""Riot Locker"", ""qty"": ""MANY"", ""attributes"": {}}]",,DEPLOYABLES,,外周の監視塔に配置されている。<br>このピンは一例,Containers can be found in multiple watchtowers along the perimeter.<br>This pin represents one example location.,2026-04-17T12:32:01,,,,,
p_1776398337_bb60,2769.2985668273245,2728.043468131459,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""WEAPON_CASE"", ""item_name_jp"": ""ウェポンケース"", ""item_name_en"": ""Weapon Case"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": false, ""special_rule_enabled_3"": false}}]",,DEPLOYABLES,,,,2026-04-17T12:59:20,,,,p_1775609692,inside
p_1776398363_bb60,2750.873959642763,2711.221000702077,,,ITEMS,Items,,武器,"[{""cat_id"": ""WEAPON"", ""category"": ""武器"", ""cat_name_en"": ""Weapon"", ""item_id"": ""DOUBLE_BARREL_SHOTGUN"", ""item_name_jp"": ""ダブルバレルショットガン"", ""item_name_en"": ""Double Barrel Shotgun"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true}}, {""cat_id"": ""WEAPON"", ""category"": ""武器"", ""cat_name_en"": ""Weapon"", ""item_id"": ""LONESTAR_VIPER"", ""item_name_jp"": ""LoneStar Viper"", ""item_name_en"": ""LoneStar Viper"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true}}]",,ITEMS,,,,2026-04-17T13:01:17,,,,p_1775609692,inside
p_1776399592_bb60,1813.6222028629052,3140.5944550901145,,,DEPLOYABLES,Container,,ツールコンテナ,"[{""cat_id"": ""TOOL_CONTAINER"", ""category"": ""ツールコンテナ"", ""cat_name_en"": ""Tool Container"", ""item_id"": ""STRONG_TOOLBOX"", ""item_name_jp"": ""頑丈なツールボックス"", ""item_name_en"": ""Strong Toolbox"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true}}, {""cat_id"": ""RESOURCE_CONTAINER"", ""category"": ""資源コンテナ"", ""cat_name_en"": ""Resource Container"", ""item_id"": ""DUMPSTER"", ""item_name_jp"": ""大型ごみ収集容器"", ""item_name_en"": ""Dumpster"", ""qty"": ""1"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T13:21:43,,,,p_1775799408,inside
p_1776399943_bb60,1748.7355427781456,3153.011038192754,,,ITEMS,Items,,装備,"[{""cat_id"": ""GEAR"", ""category"": ""装備"", ""cat_name_en"": ""Gear"", ""item_id"": ""HAZMAT_SUIT"", ""item_name_jp"": ""防護服"", ""item_name_en"": ""HazMat Suit"", ""qty"": ""2"", ""attributes"": {}}, {""cat_id"": ""MISC"", ""category"": ""その他のアイテム"", ""cat_name_en"": ""Misc"", ""item_id"": ""CRYSTAL_METH"", ""item_name_jp"": ""クリスタルメス"", ""item_name_en"": ""Crystal Meth"", ""qty"": ""2"", ""attributes"": {}}]",1,ITEMS,,,,2026-04-17T13:29:58,,,,p_1775897967,inside
p_1776399968_bb60,1728.7087958384052,3130.5810816202443,,,EQUIPMENT_AND_VEHICLE,Equipment and Vehicle,,発電機,"[{""cat_id"": ""POWER_GENERATOR"", ""category"": ""発電機"", ""cat_name_en"": ""Power Generator"", ""item_id"": ""GAS_GENERATOR"", ""item_name_jp"": ""ガソリン発電機"", ""item_name_en"": ""Gas Generator"", ""qty"": ""2"", ""attributes"": {}}]",1,EQUIPMENT_AND_VEHICLE,,,,2026-04-17T13:31:30,,,,p_1775897967,inside
p_1776400292_bb60,1707.4804440822802,3153.4115731315487,,,DEPLOYABLES,Container,,装備コンテナ,"[{""cat_id"": ""EQUIPMENT_CONTAINER"", ""category"": ""装備コンテナ"", ""cat_name_en"": ""Equipment Container"", ""item_id"": ""FOOT_LCOKER"", ""item_name_jp"": ""フットロッカー"", ""item_name_en"": ""Foot Lcoker"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUFFLE_BAG"", ""item_name_jp"": ""ダッフルバッグ"", ""item_name_en"": ""Duffle Bag"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": false, ""special_rule_enabled_2"": false, ""special_rule_enabled_3"": false}}]",,DEPLOYABLES,,,,2026-04-17T13:37:39,,,,p_1775897967,inside
p_1776400506_bb60,1558.6205612105978,3223.1368465667706,,,EQUIPMENT_AND_VEHICLE,Equipment and Vehicle,,発電機,"[{""cat_id"": ""POWER_GENERATOR"", ""category"": ""発電機"", ""cat_name_en"": ""Power Generator"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""7"", ""attributes"": {}}]",1,EQUIPMENT_AND_VEHICLE,,,,2026-04-17T13:39:42,,,,p_1775798275,in_area
p_1776400732_bb60,1546.283195290725,3248.3256353198444,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""FOOT_LCOKER"", ""item_name_jp"": ""フットロッカー"", ""item_name_en"": ""Foot Lcoker"", ""qty"": ""7"", ""attributes"": {""special_rule_enabled_1"": false, ""special_rule_enabled_2"": false, ""special_rule_enabled_3"": false}}]",1,DEPLOYABLES,,,,2026-04-17T13:39:38,,,,p_1775798275,inside
p_1776415384_ba10,3030.365504068758,3757.7560364279257,,,DEPLOYABLES,Container,,装備コンテナ,"[{""cat_id"": ""EQUIPMENT_CONTAINER"", ""category"": ""装備コンテナ"", ""cat_name_en"": ""Equipment Container"", ""item_id"": ""FIRE_DEPT_EQUIPMENT_LOCKER"", ""item_name_jp"": ""Fire Dept Equipment Locker"", ""item_name_en"": ""Fire Dept Equipment Locker"", ""qty"": ""3"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T17:43:26,,,,p_1775801381,inside
p_1776415543_ba10,3007.2329429689967,3663.6836212888957,,,ITEMS,Items,,ツール,"[{""cat_id"": ""TOOL"", ""category"": ""ツール"", ""cat_name_en"": ""Tool"", ""item_id"": ""INDUSTRIAL_WELDER"", ""item_name_jp"": ""業務用溶接機"", ""item_name_en"": ""Industrial Welder"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true}}, {""cat_id"": ""TOOL"", ""category"": ""ツール"", ""cat_name_en"": ""Tool"", ""item_id"": ""NAIL_GUN"", ""item_name_jp"": ""ネイルガン"", ""item_name_en"": ""Nail Gun"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true}}]",,ITEMS,,地下,In the Basement.,2026-04-17T17:47:17,,,,p_1775552203,inside
p_1776415890_ba10,3086.911764534842,3698.6394913952017,,,EQUIPMENT_AND_VEHICLE,Equipment and Vehicle,,解体,"[{""cat_id"": ""SALVAGE"", ""category"": ""解体"", ""cat_name_en"": ""Salvage"", ""item_id"": ""LAWNMOWER"", ""item_name_jp"": ""芝刈り機"", ""item_name_en"": ""Lawnmower"", ""qty"": ""4"", ""attributes"": {}}]",,EQUIPMENT_AND_VEHICLE,,,,2026-04-17T17:52:21,,,,p_1775551302,inside
p_1776415982_ba10,3164.0203015340467,3656.486824502303,,,DEPLOYABLES,Container,,カー用品コンテナ,"[{""cat_id"": ""VEHICLE_PARTS_CONTAINER"", ""category"": ""カー用品コンテナ"", ""cat_name_en"": ""Vehicle Parts Container"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""MANY"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T17:53:17,,,,p_1775552263,inside
p_1776416304_ba10,2908.534015610014,3680.6474994287205,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": false, ""special_rule_enabled_3"": false}}]",2,DEPLOYABLES,,,,2026-04-17T17:58:49,,,,p_1775801214,inside
p_1776417638_ba10,2450.6295188590516,3224.965352787599,,,DEPLOYABLES,Container,,武器コンテナ,"[{""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""EXPLOSIVE_BOX"", ""item_name_jp"": ""爆発物の箱"", ""item_name_en"": ""Explosive Box"", ""qty"": ""1"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": false, ""special_rule_enabled_3"": false}}, {""cat_id"": ""LOOT_CONTAINER"", ""category"": ""武器コンテナ"", ""cat_name_en"": ""Weapon Container"", ""item_id"": ""DUFFLE_BAG"", ""item_name_jp"": ""ダッフルバッグ"", ""item_name_en"": ""Duffle Bag"", ""qty"": ""2"", ""attributes"": {""special_rule_enabled_1"": true, ""special_rule_enabled_2"": false, ""special_rule_enabled_3"": false}}]",,DEPLOYABLES,,,,2026-04-17T18:21:09,,,,p_1775912002,inside
p_1776417672_ba10,2411.912727162624,3244.3237486358125,,,RESOURCE,Resource,,採掘ノード,"[{""cat_id"": ""Mining Node"", ""category"": ""採掘ノード"", ""cat_name_en"": ""Mining Node"", ""item_id"": ""HEMATITE_VEIN"", ""item_name_jp"": ""ヘマタイトの鉱脈"", ""item_name_en"": ""Hematite Vein"", ""qty"": ""5"", ""attributes"": {}}, {""cat_id"": ""Mining Node"", ""category"": ""採掘ノード"", ""cat_name_en"": ""Mining Node"", ""item_id"": ""SANDSTONE_DEPOSITE"", ""item_name_jp"": ""砂岩の鉱床"", ""item_name_en"": ""Sandstone Deposite"", ""qty"": ""3"", ""attributes"": {}}, {""cat_id"": ""Mining Node"", ""category"": ""採掘ノード"", ""cat_name_en"": ""Mining Node"", ""item_id"": ""LIMESTONE_VEIN"", ""item_name_jp"": ""石灰岩の鉱脈"", ""item_name_en"": ""Limestone Vein"", ""qty"": ""7"", ""attributes"": {}}]",,RESOURCE,,,,2026-04-17T18:22:53,,,,p_1775912002,inside
p_1776418178_ba10,3017.041841825304,3027.7965061854225,,,RESOURCE,Resource,,採掘ノード,"[{""cat_id"": ""Mining Node"", ""category"": ""採掘ノード"", ""cat_name_en"": ""Mining Node"", ""item_id"": ""LIMESTONE_VEIN"", ""item_name_jp"": ""石灰岩の鉱脈"", ""item_name_en"": ""Limestone Vein"", ""qty"": ""8"", ""attributes"": {}}]",,RESOURCE,,,,2026-04-17T18:30:30,,,,p_1775801793,inside
p_1776420019_ba10,2672.175604677497,2633.4588129810695,,,DEPLOYABLES,Container,,医療品コンテナ,"[{""cat_id"": ""MEDICAL_CONTAINER"", ""category"": ""医療品コンテナ"", ""cat_name_en"": ""Medical Container"", ""item_id"": ""PHARMACY_CABINET"", ""item_name_jp"": ""薬棚"", ""item_name_en"": ""Pharmacy Cabinet"", ""qty"": ""9"", ""attributes"": {""special_rule_enabled_1"": true}}]",,DEPLOYABLES,,,,2026-04-17T19:00:42,,,,p_1775610683,inside
p_1776420167_ba10,2938.174303184433,2513.00657214774,,,DEPLOYABLES,Container,,カー用品コンテナ,"[{""cat_id"": ""VEHICLE_PARTS_CONTAINER"", ""category"": ""カー用品コンテナ"", ""cat_name_en"": ""Vehicle Parts Container"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""MANY"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T19:03:10,,,,p_1775802865,inside
p_1776420394_ba10,2563.195005828294,2656.402096949323,,,DEPLOYABLES,Container,,カー用品コンテナ,"[{""cat_id"": ""VEHICLE_PARTS_CONTAINER"", ""category"": ""カー用品コンテナ"", ""cat_name_en"": ""Vehicle Parts Container"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""MANY"", ""attributes"": {}}]",,DEPLOYABLES,,,,2026-04-17T19:06:56,,,,p_1775610758,inside
p_1776420778_ba10,2871.495384151697,2729.53381459813,,,DEPLOYABLES,Container,,ツールコンテナ,"[{""cat_id"": ""TOOL_CONTAINER"", ""category"": ""ツールコンテナ"", ""cat_name_en"": ""Tool Container"", ""item_id"": ""STEEL_TOOL_SHELF"", ""item_name_jp"": ""スチール製ツールシェルフ"", ""item_name_en"": ""Steel Tool Shelf"", ""qty"": ""20"", ""attributes"": {""special_rule_enabled_1"": true}}, {""cat_id"": ""TOOL_CONTAINER"", ""category"": ""ツールコンテナ"", ""cat_name_en"": ""Tool Container"", ""item_id"": ""STRONG_TOOLBOX"", ""item_name_jp"": ""頑丈なツールボックス"", ""item_name_en"": ""Strong Toolbox"", ""qty"": ""14"", ""attributes"": {""special_rule_enabled_1"": true}}]",5,DEPLOYABLES,,,,2026-04-17T19:13:34,,,,p_1775802731,inside
